sample_id,category,defect,severity,grade
cbd8b2db-3301-466f-bca7-da3a9f1e28ac,blanket,hole,0.71,D
efb60946-8f2b-4873-a442-a92b5af69eee,blanket,hole,0.47,C
0074fe9e-9eb9-49db-ae79-1ba4f8875275,blanket,hole,0.131,B
4c984d7b-4cad-45b1-9fec-b1759d74dcf9,blanket,hole,0.737,D
c6bb8d1c-8653-45bb-bb50-61f070b66a89,blanket,hole,0.906,D
5b2687e2-7bdb-40c0-8a7f-198aadb1ff20,blanket,hole,0.792,D
6a6398e1-3c09-43bf-911a-a5e27d19e15d,blanket,hole,0.45,C
50c4a24b-7b4b-41f7-a45e-32fb40a3bd1d,blanket,hole,0.543,C
65602683-7040-4322-9ac8-deb142e61710,blanket,hole,0.587,C
67c9d31d-928b-4bc2-ab0a-2477a773b070,blanket,hole,0.131,B
fe04df60-7ef2-479c-9213-77c10f0257b4,blanket,hole,0.234,B
17d2046e-9821-417d-bea5-ca708e8b3555,blanket,hole,0.914,D
46080662-44bc-496b-8264-0915a9e80ea3,blanket,hole,0.464,C
25cd93b9-e0a9-4f30-995f-b88aa5de204d,blanket,hole,0.582,C
7238604b-ba69-4d77-ba80-89717eb6e26c,blanket,hole,0.581,C
bb1a07c0-9974-4186-905f-c5d173b67a50,blanket,hole,0.599,C
1409e244-4492-4b74-924b-d3b5e19a67bc,blanket,hole,0.538,C
0d78acf3-8102-42b4-831c-ede7c7249aa3,blanket,hole,0.315,B
7709f816-8e9a-4a9d-b8dc-de26464d3f70,blanket,fade,0.968,D
1339eb5e-a789-468f-bbf7-7bdd774d5683,blanket,fade,0.97,D
79b09f96-41d5-471b-87ef-438a12cc8faf,blanket,fade,0.133,B
38d6a42a-0185-4ca1-a101-beb777673f34,blanket,fade,0.404,C
cca6b7a1-cd5e-4b29-b87a-5d2903d47dd5,blanket,fade,0.465,C
96293586-5abb-4357-b92e-e25f95cc570b,blanket,fade,0.826,D
b94a3830-25a6-45fb-b606-1d42fb8409a7,blanket,fade,0.513,C
f630f3a3-c3b0-4853-ac1e-18236e8e6a9b,blanket,fade,0.234,B
618dca76-195c-421a-9159-7f413e660eb2,blanket,fade,0.31,B
2736241d-067e-47f1-8b6b-eaa65070d6d7,blanket,fade,0.133,B
518d1c66-f515-478e-ba0f-28cb5315a945,blanket,fade,0.54,C
400b4f89-84c9-439b-a920-35199d4cd901,blanket,fade,0.524,C
b5adb482-cd80-4128-b9c9-a9cdfac71b22,blanket,fade,0.141,B
cbd076fe-71a6-45a7-bdfc-27cc99a8f144,blanket,fade,0.113,B
a30d89ce-bdb3-45d9-a64f-d38bf4ce2eb5,blanket,fade,0.914,D
19bba689-4678-46d3-838d-a0f018e18f53,blanket,fade,0.511,C
15af24fa-f72f-49d2-82e8-b34866cfb195,blanket,fade,0.852,D
dcfb4d56-449a-4956-b7f4-b761384cf344,blanket,fade,0.836,D
adec38b7-4a68-474f-ac02-b10666274e8a,blanket,fade,0.203,B
08134849-360d-432e-8878-4e5070446f0f,blanket,fade,0.819,D
327e1e5f-5217-457a-8daf-159d5f534980,blanket,fade,0.157,B
f054583e-c160-4951-97d2-63c57f0e3fde,blanket,fade,0.484,C
58f40eeb-bc67-4e38-b89d-90a70f5d5203,blanket,fade,0.392,B
364b5dcc-5549-4bc8-8eb2-e131e14c51b1,blanket,fade,0.591,C
fd9266eb-8865-47bd-ad1b-53fca02052c9,blanket,fade,0.853,D
bbd79871-b22b-426d-97f5-3fb43738809a,blanket,fade,0.788,D
62302660-5bd9-4d8c-b834-5ccdedf0d1df,blanket,fade,0.256,B
33d0923a-1952-4d11-83b2-ea063b008972,blanket,fade,0.209,B
8689a152-432c-43e4-88d6-fc6bcc50206a,blanket,fade,0.782,D
4817c0b7-d2e7-4fa8-8ad7-d7e5bd313755,blanket,fade,0.727,D
defd6fef-572d-435b-9f63-e6a9199b4e9a,blanket,fade,0.249,B
464e0911-c07d-4ad3-b267-dc6fc34437f2,blanket,fade,0.933,D
36b2f670-e4f7-4b1b-ba74-7b4742f56068,blanket,fade,0.22,B
1c36446d-72b4-4daf-9564-a392022092f6,blanket,fade,0.439,C
0cdcbcbc-0905-4e53-9b4d-307b1f0d58cf,blanket,fade,0.114,B
df43b152-c976-41df-8400-d2efdde36d7e,blanket,fade,0.173,B
9eda1800-b54a-4464-be61-0d935e710587,blanket,fade,0.261,B
5101aeee-e29f-46ab-a818-2faac2c4e861,blanket,fade,0.736,D
280933fa-2b53-4e54-84c5-6d6827c4ced7,blanket,fade,0.898,D
0a62b247-be71-4845-b0b2-54312fe7108f,blanket,fade,0.724,D
b552ff93-c437-4534-898a-8035f5fd5614,curtain,none,0.0,A
17d4568b-b9b0-4ed6-884c-56e10235a34c,curtain,none,0.0,A
5d832b19-4465-47a1-8506-e441e0466776,curtain,none,0.0,A
e9f07a8d-ed4e-4890-be46-e1267efc3433,curtain,none,0.0,A
b8d05336-e378-45a1-b39a-0149e61b2340,curtain,none,0.0,A
62b0f24e-f3d3-414c-8e08-ef970665c4d8,curtain,none,0.0,A
6b4015f3-1b76-4ae2-acc9-4010b5221efa,curtain,none,0.0,A
b6328126-e690-4653-92be-342e8ff25057,curtain,none,0.0,A
88963fa4-db6e-47ca-bcb8-c766f8b85a5f,curtain,none,0.0,A
6eb514e6-3f44-42ea-acd4-f55d47061572,curtain,none,0.0,A
5a24805a-ab6a-4ec8-a5eb-e279b238b46b,curtain,none,0.0,A
3e35550c-9450-416d-bd17-d60a9468fe9e,curtain,none,0.0,A
17124142-66ca-433c-a741-cba3b9d48b77,curtain,none,0.0,A
a31c36ea-f137-4f2e-b88d-f651b79f22db,curtain,none,0.0,A
832dc78b-e5f2-4911-8e54-6ffd3b80fd8e,curtain,none,0.0,A
f8614d08-e824-42f2-bfce-958c2d15043d,curtain,none,0.0,A
99ae4c77-9759-4e07-8324-bfb74e766782,curtain,none,0.0,A
c148c5de-4efa-4708-ba5f-276fdc17cbdf,curtain,none,0.0,A
07ef2147-b43f-4ff5-b5df-916af4b57cd9,curtain,none,0.0,A
09f5b560-d009-45c4-b8c5-0dc2bb52ccfe,curtain,none,0.0,A
3bd1aeeb-e89b-4706-9144-d0bb5e519ecf,curtain,stain,0.602,C
d747d939-f0dd-463d-a57f-051e0b963fdd,curtain,stain,0.876,D
8405ed1b-3cc7-4e87-aabe-150802c160dc,curtain,stain,0.274,B
94402590-25bf-4a97-8752-751685b88c4a,curtain,stain,0.244,B
e5fd8bb0-f55e-4adb-975e-baa8fb850c7d,curtain,stain,0.401,C
19eece2f-849f-4db8-b62e-c3a388260852,curtain,stain,0.807,D
343a92ff-a750-4462-ba38-be9b3d8a8afa,curtain,stain,0.622,C
b3108aa7-893f-4be1-9a3f-47ebd083f077,curtain,stain,0.394,B
26360d35-74de-47fa-a122-30357e63c28f,curtain,stain,0.166,B
0be8872c-ad3c-48cf-a091-b0170617afdb,curtain,stain,0.26,B
98692148-f2a3-43fe-8d2a-9af7db01c0cf,curtain,stain,0.282,B
793a0133-c3a2-4813-b264-7f061dd0ed7a,curtain,stain,0.866,D
4a8c24fa-8822-41fb-bf6b-9f21964cb2ca,curtain,stain,0.241,B
592d32d0-2223-446b-a22e-bed0e5c99a96,curtain,stain,0.871,D
bf2a0ea6-87a6-4845-a6b0-56d4895b6871,curtain,stain,0.351,B
555a1a19-f0a8-42c7-a60f-eab9a5e79b04,curtain,stain,0.3,B
39d7d594-9a29-42f5-b69a-2e0f1f22cfa8,curtain,stain,0.992,D
b61f3849-f58f-46d2-b051-e510a4b5e69d,curtain,stain,0.316,B
d05e5559-ec1a-4cd4-bf74-f455f4c8bcd5,curtain,stain,0.366,B
741add13-225a-413c-8dfd-e73e36034c30,curtain,stain,0.773,D
75ab7933-8b11-4a5b-9d45-6ed7a239ccde,curtain,stain,0.266,B
e0631e0e-5b06-4422-b548-07a19dac0407,curtain,stain,0.446,C
b51a7cc5-6ba7-4b1d-a8a7-ecee64468c7a,curtain,stain,0.618,C
849e5992-6ee7-4d13-99c6-2d2d5fc6c60b,curtain,stain,0.951,D
890f3567-701b-4a65-80da-2c5b3b7baa94,curtain,stain,0.137,B
3d80de40-1cfa-4091-9e55-de8e5539e3e7,curtain,stain,0.225,B
fa1811ef-2036-42f7-9099-b045e6dc49bd,curtain,stain,0.778,D
373a0bd1-42cd-4881-beee-cf15cc84bbf7,curtain,stain,0.149,B
21d22ed2-e96e-4ef2-90dc-857fe1996c68,curtain,stain,0.739,D
2ef690ab-fa7f-416b-9963-cb8e2fd6cf5d,curtain,stain,0.179,B
9fb8a2b4-b7b7-42c4-891d-329415efc212,curtain,stain,0.348,B
3369541c-6299-4adf-beb6-a123ba3ebe99,curtain,stain,0.364,B
8274de3d-8822-4fa0-a926-5b2414e58115,curtain,stain,0.157,B
983f1f89-aca0-491e-966d-2f640ab9b272,curtain,stain,0.409,C
ad9cd0a4-4dec-484a-8cb7-18f26d0abb62,curtain,stain,0.512,C
165cebb2-10ed-4590-8284-a58df1632c9b,curtain,stain,0.435,C
b456adef-8c95-4070-8172-8305ffec4059,curtain,stain,0.961,D
06d785fe-7fbe-4806-893d-f20cfe4e9a89,curtain,stain,0.245,B
d228be14-b5ce-45cb-a866-bad621f396de,curtain,stain,0.433,C
9ff229a3-f277-4855-9dd3-d4ed61085f08,curtain,stain,0.436,C
513cdc43-e04d-4977-8324-0fd619c5c0c1,curtain,dirt,0.792,D
361d9d46-def3-4d26-ab6d-c2c786d414c7,curtain,dirt,0.978,D
ae24bbfa-5af0-4971-b74d-d861bfd38134,curtain,dirt,0.7,D
bc991211-f8ff-4dd4-90af-fbc2b26be89d,curtain,dirt,0.71,D
f85260b2-cf90-4058-8b0a-008c1fa01fa6,curtain,dirt,0.183,B
f1c5febb-7c48-42e0-b99c-5b8b09e76d68,curtain,dirt,0.276,B
64c1953d-081a-4746-82c7-4058c92fc6a6,curtain,dirt,0.275,B
cd1c9dd3-d901-4d4b-bc13-57850c5b49ba,curtain,dirt,0.233,B
fc5e304d-ffb9-4150-a162-793f1a790073,curtain,dirt,0.377,B
d1950ea1-1aae-4e84-9ec7-56c685b96443,curtain,dirt,0.36,B
0e50f8a6-67ab-46bc-94dc-18db682b69be,curtain,dirt,0.229,B
0a8d4940-9544-4003-8320-2f4bcdb48b69,curtain,dirt,0.781,D
e923c64c-4355-42cf-aca8-54f386826828,curtain,dirt,0.6,C
8be584c9-d5fe-4893-a7a0-3ad6bb204be5,curtain,dirt,0.138,B
7a902f16-fef7-4142-a78d-7b75b690880b,curtain,dirt,0.124,B
ff7dd1fd-4bf4-452a-b6c4-4e69861694ed,curtain,dirt,0.212,B
59c4412f-1247-4bd2-9802-9ae6e11aa04a,curtain,dirt,0.207,B
962b7367-09b1-41b3-b998-f46c5db424ed,curtain,dirt,0.532,C
985baac9-ff06-4e8e-a507-843022931089,curtain,dirt,0.561,C
28f936dd-cae2-4e9c-a809-dd9935073e90,curtain,dirt,0.515,C
6814ee27-0add-4cfd-8eed-d5d3ecd208fd,curtain,dirt,0.144,B
c4d5eac4-e61c-49b4-8ad4-c297cca8e2a3,curtain,dirt,0.788,D
3a64e0a6-f074-4a94-9c4e-48b493920f2a,curtain,dirt,0.186,B
6cf67046-610a-44e2-999c-feaae8b67d28,curtain,dirt,0.801,D
8a58e512-2709-493e-8037-add6e5ac7c83,curtain,dirt,0.553,C
02b5fc51-f388-48e6-a407-1f9db990be5e,curtain,dirt,0.732,D
45ea36cd-c3cb-41f7-a44e-294d6b94c9cc,curtain,dirt,0.532,C
aa30681c-4f0b-4258-a101-3a530cb4ba14,curtain,dirt,0.255,B
835b3c1a-509b-4086-aacb-0b9b44c97a00,curtain,dirt,0.719,D
f1b668a3-943e-4c96-bf89-dbdb88cb46bb,curtain,dirt,0.17,B
0ad751cb-279a-4b40-b3d1-80b3d38d15a6,curtain,dirt,0.634,C
7632a260-8537-4101-8379-c5304bbb917c,curtain,dirt,0.779,D
b5cfeabe-4eb9-4d89-8dae-a622bb6d6d92,curtain,dirt,0.704,D
d7dfd578-3b3e-4ad7-9b51-38ff39c97829,curtain,dirt,0.417,C
60f19f33-745d-4487-8832-afe47a7fabdf,curtain,dirt,0.295,B
a692c9fe-37c4-4c75-bead-a6c3a652e796,curtain,dirt,0.932,D
96b4262a-748c-424a-bc50-c0dc7ebb845d,curtain,dirt,0.851,D
6c529c4b-980e-49d5-ac06-1de7cbec22a9,curtain,dirt,0.211,B
96e986df-4d7d-415b-a12a-d0ce12f973d8,curtain,dirt,0.75,D
e68ec9d8-051c-4b34-a35e-873613c61934,curtain,dirt,0.763,D
c11499cc-61a5-44e8-9c9d-abdb16d4112f,curtain,tear,0.905,D
d99dac4f-3dfc-4e46-9509-af397c343088,curtain,tear,0.705,D
8a5e8165-06df-4c5d-9488-40a36f568d5b,curtain,tear,0.455,C
751a64fc-1f0d-4afb-8b18-b50c59786c79,curtain,tear,0.978,D
4d1ea825-48b1-4937-b825-3a76ab5f7c4b,curtain,tear,0.854,D
4a00520f-b948-4287-a4f7-db975a8fbe2a,curtain,tear,0.42,C
813f6488-89ce-4a12-a210-9b6c9f323e64,curtain,tear,0.21,B
8739ac10-530b-4550-a789-2e1b3a62d233,curtain,tear,0.764,D
1f74a232-9eea-41e1-ad30-47f8fecc8f2e,curtain,tear,0.711,D
1f4a8c04-6c47-42bc-b039-0caa054c314d,curtain,tear,0.813,D
38a0d55a-b54d-4582-bf6d-66375afd0c57,curtain,tear,0.409,C
1da35bb8-1110-40ba-a34d-5df6ed38e8f3,curtain,tear,0.505,C
a12be17a-ed05-4119-8c39-2128821e1518,curtain,tear,0.896,D
993b4092-e325-42db-b8d7-a213f2b5e324,curtain,tear,0.612,C
63a1b336-04f7-44a1-9bb2-643b5088b9f1,curtain,tear,0.869,D
b106a9e3-5849-44fa-93de-3db7dcff295e,curtain,tear,0.388,B
9eaf2fb3-d741-47fd-a73d-8b02620a63ea,curtain,tear,0.124,B
f3b4d3da-a270-483f-a1ee-9b94bfd6aa83,curtain,tear,0.151,B
046633e2-6016-416f-8eb2-f819f6ddd87f,curtain,tear,0.882,D
3f0e6318-2e23-4a11-b901-76d39402b08f,curtain,tear,0.692,C
17db8dfd-5ab9-44a8-9762-f854b9a2968a,curtain,tear,0.629,C
12116062-1d8b-4b01-bb4e-5cf62a118b88,curtain,tear,0.19,B
79b5f4b7-10df-4d95-8f0f-9e755fa80e24,curtain,tear,0.653,C
6e578f2b-7543-4155-b526-e7b184d3a624,curtain,tear,0.339,B
91e7cbdf-8ae5-4a88-ad40-9700e59488e5,curtain,tear,0.185,B
7316a3bb-16f4-4368-bb07-4477a0cc1711,curtain,tear,0.289,B
3f2a6b1b-869f-4b5f-895a-0692442199d1,curtain,tear,0.382,B
efa30542-9aab-415e-975b-b42304abc68c,curtain,tear,0.893,D
0f267b72-a6cd-45ad-bd9c-10c6ca1dfd76,curtain,tear,0.828,D
dad0c71c-20cb-4ca5-931e-992b7a818b18,curtain,tear,0.428,C
237a52ba-ca54-4944-9c09-964082c16e94,curtain,tear,0.387,B
52b8efaf-9dd2-4e0b-b379-44e3b5b871c9,curtain,tear,0.331,B
5cbee996-5adf-4a2c-8ba4-dbed44cc60eb,curtain,tear,0.817,D
0a11c9b0-ecee-42e7-a113-99a04d302759,curtain,tear,0.282,B
f8707734-c9b0-46ca-b6bd-25e06b46c524,curtain,tear,0.258,B
ae6d61f2-14dc-49c5-abaf-a65e31025b8f,curtain,tear,0.383,B
48626d02-b98f-4a8f-8f52-b713b7a2757d,curtain,tear,0.457,C
f03531ba-287e-449c-9ef4-e4d5ebeffb38,curtain,tear,0.698,C
b4484f70-a8f5-44e1-8c4d-4182b1c10124,curtain,tear,0.849,D
074efd8e-80e8-4d99-a7a5-2bec389b679a,curtain,tear,0.23,B
de46349f-787e-4574-8264-65d211779f3a,curtain,hole,0.15,B
7a2f6650-5724-4e5a-a411-0bcc06139e09,curtain,hole,0.714,D
441fd5df-c13b-46d4-bd06-c8e6f6e6e23d,curtain,hole,0.839,D
e523627d-0953-44fb-8154-8ec6af30b0c7,curtain,hole,0.328,B
e66f7cc9-90c6-4f14-aa68-0219d84a8250,curtain,hole,0.88,D
3dc6d74f-6f75-4e03-b869-03187b1db046,curtain,hole,0.181,B
eb30e832-c514-404d-9f27-0cca1992691b,curtain,hole,0.892,D
b6cb5b86-33c7-41b2-9b87-5bc27ef59ca4,curtain,hole,0.524,C
a4a3aa50-b501-4e31-a5ee-90cbead28a12,curtain,hole,0.729,D
8c3505c4-8d59-4123-afec-42bc4fcb474f,curtain,hole,0.726,D
9bd1b5a2-607b-4acc-8a3d-772d1cbb1217,curtain,hole,0.461,C
8b1cab55-c867-4e3c-9113-94ea54944ca3,curtain,hole,0.742,D
4576b717-0e96-4e78-bd99-a293b7657969,curtain,hole,0.886,D
40e16872-3551-4320-81fe-c6137ebc5296,curtain,hole,0.176,B
127f87ca-3028-49af-8ed6-f9f4d2da1045,curtain,hole,0.953,D
4bd368f3-9891-47fb-a283-7195e605f2a4,curtain,hole,0.145,B
563a67b7-1ac8-4309-89a1-7e2bb9d8476a,curtain,hole,0.206,B
5d3ed3b9-0f6a-4ad5-a8de-d8f2443f3ea0,curtain,hole,0.742,D
a38d170d-32e3-4a4c-b323-c18c36d5d6a1,curtain,hole,0.444,C
6467ece7-adb2-4b92-afce-433f018f7ca5,curtain,hole,0.262,B
6e7553a2-0162-4df7-9d56-97d9d01ebe86,curtain,hole,0.917,D
3ae5794b-3c45-4a9e-954e-7a4d3f16e2e1,curtain,hole,0.22,B
a9b0010f-1399-4fe5-8336-683b85c25853,curtain,hole,0.762,D
b77203ca-23c6-4dfe-9547-9aed63247824,curtain,hole,0.524,C
7b6386f8-1a3b-4cdd-b8a6-4f4f8b0ba9b5,curtain,hole,0.554,C
b05c4bea-5cbe-43a7-b415-307dd7075f91,curtain,hole,0.137,B
a9a0e9b8-58ce-4017-a3a3-9458790e82eb,curtain,hole,0.181,B
030fa01c-0326-43b8-b150-b2cecca06645,curtain,hole,0.885,D
461c9b59-a5ba-4d7d-8e27-73c746ef9208,curtain,hole,0.847,D
0f5f31f8-b740-431a-ae18-bb5f1becaad1,curtain,hole,0.787,D
73f2f36e-4b2e-4b6a-b63c-3db78d633ca7,curtain,hole,0.234,B
e66be5d4-3bbc-47b3-8384-88c5d0571627,curtain,hole,0.204,B
b2eae387-4b65-4884-b945-c9d5b409eec9,curtain,hole,0.544,C
71ed5c30-9099-4c88-a680-fb1e8450ba9e,curtain,hole,0.775,D
f1e67a89-c36c-4246-a10c-8a24a166a6e5,curtain,hole,0.79,D
bf8e865c-18c1-42e4-9fe6-ff49bbc85916,curtain,hole,0.123,B
726efd49-7e3e-4b63-951a-e12c62d7bb18,curtain,hole,0.126,B
d0cad884-c980-4cda-a470-6be5572fbe01,curtain,hole,0.635,C
18fa2ccd-859b-4728-abd7-597cb3357b77,curtain,hole,0.216,B
98592ab9-2ebb-409f-b701-f1966198cf73,curtain,hole,0.957,D
62c25399-55de-419f-9225-af6d01d06032,curtain,fade,0.118,B
4b60b36e-43e3-4397-af17-39071d0975df,curtain,fade,0.247,B
dbbf41ae-e9b6-4966-8b45-c7d221f1c8d0,curtain,fade,0.356,B
9a802002-2645-45db-a8ef-82c3314020da,curtain,fade,0.209,B
e3b2c1c2-ad63-4269-8dc0-408547ce1886,curtain,fade,0.821,D
5a0f4b24-d654-4e54-b06d-2f7bed07e1fd,curtain,fade,0.913,D
04fcc455-ff80-4f52-b4a1-5f94204b4a2b,curtain,fade,0.218,B
052c20cb-d4ac-448b-96b7-aee07343a626,curtain,fade,0.849,D
dc5fa056-a9e1-4d23-b4db-7391ca92876e,curtain,fade,0.28,B
b763f86f-3862-4375-915f-24d5ccce4c43,curtain,fade,0.897,D
231b1cbc-ad63-4db2-9ce1-d0b2311001d8,curtain,fade,0.342,B
cc4bb0d7-b216-49fa-a447-301c6ecc5476,curtain,fade,0.481,C
6b34e7a8-f948-4aad-8d14-23776119faae,curtain,fade,0.83,D
ad168c19-de40-4c10-8e2e-85b99159b294,curtain,fade,0.268,B
aeb78d7e-5001-4399-9104-207cd5031727,curtain,fade,0.184,B
cf462a67-ba62-4ae3-9bdd-6cd9da5cdc14,curtain,fade,0.408,C
39fd94e1-d3d3-411b-b7e7-b4525a9ad28a,curtain,fade,0.709,D
35129c31-8d86-448d-97b6-e1d57697a8db,curtain,fade,0.938,D
c59e4c7a-2b65-4ab1-818c-635f5dea330d,curtain,fade,0.667,C
81f226ba-abf4-4ad1-b914-a88f1ad8ade7,curtain,fade,0.176,B
3588420d-69a9-4ea8-bf31-7563514a41fd,curtain,fade,0.494,C
378534c8-e617-4a7d-a79b-72ac2139e968,curtain,fade,0.37,B
81f364e2-1ca8-4dcf-bbb2-f840de026e96,curtain,fade,0.716,D
44a59bba-4e18-4d5c-9b51-fe5327a50b2d,curtain,fade,0.857,D
64bde7e2-7449-446e-b636-c25bb2464b43,curtain,fade,0.485,C
2442a64c-c43f-49f9-96e7-716f1aec1e93,curtain,fade,0.143,B
d154a2eb-37bb-401c-8433-15b685369b54,curtain,fade,0.926,D
0bf59b57-f35b-4559-90e9-51df651dbb3d,curtain,fade,0.197,B
870beaa0-9eb0-4501-a4a6-c4b298952cba,curtain,fade,0.472,C
54ad22b6-efbc-4928-8b72-c02551effc53,curtain,fade,0.695,C
4c50991f-cee2-40ad-a47b-391136440ab1,curtain,fade,0.832,D
dbef8935-2054-4d83-bb34-0926de3925f5,curtain,fade,0.329,B
1d26badb-fef1-4f93-a08a-93f1a5e9fa36,curtain,fade,0.792,D
407b0015-b779-4668-959a-3eccbffa5018,curtain,fade,0.203,B
6eca639d-4216-4576-86de-622cd80381fa,curtain,fade,0.262,B
dbdaa368-57d0-4507-896b-f986d14e9e83,curtain,fade,0.859,D
802e7028-b5fa-42db-ae1c-ec5c52f2fba8,curtain,fade,0.175,B
e1cfb188-6c88-40db-b5ab-87f6481383d2,curtain,fade,0.383,B
a49905bf-94d2-464f-b012-82e8ed6ae77b,curtain,fade,0.782,D
3ed5527f-4ee2-4d65-a639-2e86fce7a2e7,curtain,fade,0.661,C
